mrr: 0 qid: 186 2744944	2510114	2853883	2534662	494209	2438392	404564	308890	2846110	1958678	866710	3122968	568703	1168201	2094980	1669434	829091	1445629	1814352	2088580	1321238	424649	2177195	407473	394666	2710229	1133166	1868728	847875	2842224	652274	519516	97714	3132664	1140660	2097183	42164	694219	786969	189604	2697954	1858645	2089373	3068359	1518298	1139279	105463	1151437	1881890	1337514	1693441	1456822	1500739	2728511	2649805	1603118	1184479	1965335	3069241	1437485	102946	1246747	297656	482259	2555953	2014259	2600121	2350844	712449	2553573	1734640	82463	450879	2609609	1583361	1785298	1750161	817641	1727616	866488	2871625	994249	3071017	1878515	1588692	1466198	829260	1890269	132167	1794657	550878	436564	1647525	2094632	2629199	51681	914091	2563501	976780	1817474
mrr: 0.01818181818181818 qid: 194 20441	796262	1324027	1402584	2375822	2883308	1237589	913469	2134763	235848	2569357	2242074	752793	1363902	2115824	376238	2937463	1162466	2111324	245734	617790	470941	947828	741404	2461409	1564002	2568286	2619551	1903804	157033	2532156	3077158	2043576	577458	1903677	810655	2108420	508353	2001333	2451981	1935057	530040	3179602	32535	2290587	2177978	2671708	1342933	207192	3103963	2632982	1621719	614855	180717	2768028	2352572	1376737	2641698	2381761	3204831	3040703	709363	3151023	1256316	609228	2807806	993792	320403	634220	1134559	1855569	1838533	180443	1205310	525340	1675759	2241169	210081	1686315	611033	1037204	2447603	1393502	2817012	688244	304014	2780541	276194	1276456	1552261	1810057	1826784	1611805	2969378	2240211	2855290	2996140	1754599	1696717	549266
mrr: 0.01818181818181818 qid: 202 540044	574058	2531754	895793	2069452	2189611	3196202	323291	2053348	499663	1716550	541030	970341	1029749	2740988	3157132	1116129	2947180	1317480	592091	2483792	2313871	22720	212291	2306904	2474714	1227720	1919580	259398	2543642	1384901	1076892	1480336	2052641	1092018	1554438	636555	1909133	1858593	934205	1083297	2013745	1395488	414254	1211201	239556	4912	162610	2097984	2384748	276978	1151912	190784	2671266	98719	115846	1792924	1356675	667664	1586669	507682	1082079	3028842	2221431	2670475	2735883	339181	340366	2244864	581039	1164081	22232	2217250	2666301	1044577	1338674	1803480	2004204	2597417	2761967	1488817	1988765	1309195	1994767	2648584	2583198	1048934	2625427	378663	1495000	2481170	1220057	3142698	2926144	708442	222424	648736	2338972	1205148	1575803
mrr: 0.16666666666666666 qid: 210 1730143	2068861	1319210	1879800	2088042	191487	73376	590251	455310	2505366	764736	1047816	2950922	273091	1095466	314951	298862	1347078	1790410	1032001	1592589	1647924	1646091	1019944	601629	2159406	2600108	2435418	136448	336805	1320140	686691	1192828	1262594	1821145	1472266	2272825	1121462	185817	940732	2196998	2087847	1016405	1385820	2295681	2632796	1923366	181905	1295949	1991888	1550681	2350099	3081542	797687	1218999	3181340	2044140	1657146	85224	2413772	1642596	1628482	894702	768849	2221842	282819	3015346	290031	3208164	154935	1970112	2241134	325612	2618617	2929547	1996496	1093644	2665642	3039675	2080698	1798219	3041475	2863567	1603906	1044326	1619034	1448342	1507365	1612296	1205283	675414	1331901	2930273	273547	2387940	866709	1476776	746999	1400160	1847902
mrr: 0.25 qid: 218 242279	2322606	276984	1500880	2726343	2096675	198279	902995	1400290	787825	1738210	1103716	521067	2393622	1150922	1366528	195531	1804582	870843	420045	727859	861892	2100668	2069125	686122	1020407	3011452	2398381	2177778	549798	1187513	1547602	2211378	1111054	1158992	242556	2941827	2663573	1828325	1503321	3439	535634	1636372	2726378	1691581	1621967	2229541	123489	267959	1926285	1349755	1908611	300640	1609029	1751597	905310	2734077	1128277	457264	625833	1157557	733091	3082995	2835921	1967440	1799457	1013313	2524015	1977005	717015	2378263	189607	291319	406642	1185524	1773969	2082169	2387685	1901172	2525500	698924	267344	2630988	2804108	3149716	2870660	2720052	1266547	1239750	2107189	1781968	1608899	686054	2085342	1097801	662079	2983532	2367648	1574241	2108209
mrr: 0.5 qid: 226 2955465	3044511	243706	477119	1444743	711850	303354	395119	83538	2055918	2861130	128720	2101742	2774684	1298524	767654	3116337	2162202	3067631	245383	1813884	2122966	777640	1576667	2505370	1933999	3099150	1644995	668863	157574	2329015	1458665	2094421	1991582	2733050	965138	874047	2590577	210687	966537	1371693	663464	1308013	810374	2931151	192411	96952	2322520	1513457	108184	1786752	1989182	2623166	1798473	1448224	1466257	366589	2985684	1911079	2717232	2025305	3098033	2864420	309893	133741	1943026	1495536	797895	2061452	217280	2322288	3001306	2345236	651309	2068101	883990	582050	2716697	893450	2102217	522809	1510694	578766	718224	2488639	3136714	346446	1358861	2147127	1945931	908456	1129951	2545255	1268711	1697366	3176212	1751363	213222	2061163	925020
mrr: 0.011904761904761904 qid: 234 2628747	386025	2742729	2997402	2410785	457225	3140119	1499553	2557678	286791	3059302	2709325	410092	2786146	2112924	1293721	2979057	1858935	1643276	1845057	2615497	3046474	2173509	1896025	1781236	2583310	1587420	639861	227510	377111	1194346	1048048	2102750	544985	385894	2881166	2885247	1193845	3052870	228615	1557570	1666902	513771	2460243	1198058	2670330	2873723	1359640	1912786	197800	2824679	1609005	119390	367305	1509722	1079301	351293	2276681	601085	1127844	1797982	2522691	954582	984033	1317331	1421256	3193355	920074	520605	2674140	1347156	894141	1711562	1211069	2458780	954686	95495	1840436	1911374	993369	934793	2120535	215771	745802	1978652	1485897	474906	935441	1389269	897988	1335560	1164897	2229312	129359	1520325	2304483	2709410	377363	1228151	1804347
mrr: 0.3333333333333333 qid: 242 1732559	1977597	2898458	556272	2488553	1640773	9391	2135469	1981329	202771	2091307	949591	570971	53746	2227115	896653	328987	1183410	2190775	772844	1984773	642709	1974835	325062	2097759	761799	1717631	2477371	2415736	1002248	16858	2735635	1653720	2967854	1765172	1090529	201926	2282196	3035394	2911542	1447797	264646	1798911	1603962	1188809	1744916	1275683	2311791	3124574	2721756	3273	2069141	2945641	1568830	194680	2648588	2652735	1788771	126536	2480258	2957731	3187332	2324462	47119	1059690	1766058	717624	527128	496827	2327795	924102	1325687	2201137	2906924	776854	1727824	1802394	719102	2317241	1685092	2668545	1254003	1454306	2249241	2050283	3140154	1877850	2308130	1393918	1301139	463182	1758567	1568778	1885081	175735	675310	877093	3199208	1474040	2277408
mrr: 0 qid: 250 2938073	2518189	2533022	1933685	1323957	2403678	330580	3138571	573344	1491313	429089	2648498	1116925	849926	2814237	2623838	1379761	699488	805456	1517411	1724487	2311097	2099272	2831528	1279147	1682297	1812161	2052815	922876	1226190	1915902	1394303	887468	577138	1882075	318106	1702739	1792661	758812	977352	144652	229691	2547024	2569989	68741	333499	2240595	1196932	247747	1395496	1091076	1375043	116498	1519337	2338033	2961220	2730268	728875	622178	193584	631122	58517	2379631	865600	1055160	1175510	1995427	1285760	160809	2735191	75675	120195	2510961	2522772	1048354	1467685	1320799	1047602	261547	712114	3131794	2979254	63830	255540	454982	2034676	1529754	1730407	882168	1797336	2059351	570317	2480092	1977178	2987805	2779810	1927580	1297567	538974	2263585
mrr: 0.09090909090909091 qid: 258 1269560	2200529	2690641	1730128	3160181	1023577	1914589	1321256	2419564	298631	2519868	3113386	1336386	215389	2536809	898505	1802258	1245777	912922	972564	1146226	2019331	2323614	3133191	3210458	2771457	1940668	1759465	888836	1033571	1270385	1758623	594979	151507	2923435	107012	689152	2991933	1399987	118296	699161	1119871	2840180	339053	2761982	3211992	2063662	1434212	1978574	443253	2149546	1164013	3134406	214299	1098755	2894080	2152044	2582576	1781843	2621531	207147	2234616	1651623	1464482	181480	1679493	813272	1129264	2769475	1904006	2663601	3002889	2714283	2335022	1974496	1112893	1952205	1311088	520262	2855432	358725	909907	3098295	805407	993771	1544440	1876082	1481012	1149117	1526636	2032328	409867	2168678	1696272	2015758	32923	2760132	1437631	3192377	2158517
mrr: 0.2 qid: 266 2409132	2852747	555804	1737701	140029	3149314	1673491	2675983	2262654	1270124	2838765	487695	2370343	2301240	1622704	2652020	2923363	363044	1401189	1052824	823835	2698798	2843338	2924771	717927	3176525	1956062	2209616	1655717	367249	2095143	536968	2552020	1007449	949006	2464394	1496500	2597043	1275165	2904504	1492239	310096	1808865	919699	1006529	527580	2093167	1433191	33474	2511030	2949503	726827	209747	2009743	2390491	2178100	1379564	2483490	171796	1491247	426886	2290363	886082	485386	1016672	2521613	1383401	2442423	2886196	62145	410568	80004	1075282	2765352	162252	165040	1753067	254839	2422892	2288738	2495373	141262	3103455	1043445	2306040	1422036	2854746	155628	389602	599087	1780516	381096	433169	35167	302954	2649425	1992326	2073952	2170928	2496000
mrr: 0.0625 qid: 274 2367078	3079053	440160	119749	271712	1284102	995764	968863	2536505	2646512	2781452	1753044	3211438	482840	2104113	1131622	2311299	2776176	1245474	2866334	1271935	1579385	842257	991931	472338	2489245	2888508	2099142	1541239	1075537	2266069	3059482	1831088	2743042	778153	880337	2482892	1190545	852726	2501623	2860574	968926	2413900	2831739	1825622	3147095	2479562	956125	3062332	3211117	793468	2338227	1228470	286845	2520609	1175541	1847818	3074253	2316355	524647	652375	684561	1447689	2824696	2486421	1663131	410189	69620	2272991	1641105	975778	1059740	172189	2068163	206172	3024238	2297709	486936	2551078	1709232	623703	1548155	3191815	3104171	859942	2863742	1426742	850620	2995092	1447344	2173679	1450511	2452891	1175744	387606	3147896	2236969	2055498	1539508	1838411
mrr: 1.0 qid: 282 2037352	2174152	467199	1370442	213219	1420007	2832056	1893574	2474951	1156109	2658070	1293268	2131451	2479916	1467166	1153629	2289863	620037	2691167	498068	783799	1424050	2745521	2950380	2492681	125111	976567	298513	1293452	2867368	2457796	3189937	2134866	1995246	2636592	3099855	589076	1150247	130072	3055262	3006979	3136180	2461416	1884506	2488661	810909	1383727	51449	930978	595354	3104904	2883302	2786062	307354	346150	553080	2150550	650381	1693017	2692877	3085625	2620863	781422	2504751	1385980	1654442	1875321	1047814	584642	3138035	2736658	2547572	88959	2088832	1077882	543265	640941	2672119	26100	437292	2227960	495863	1087013	2463559	2068706	3212551	2613250	393669	735007	495626	2068002	2579148	1727342	531484	1112224	291103	976261	1051513	778872	1534194
mrr: 1.0 qid: 290 654652	402890	1440400	1525785	1423079	2032678	3137333	2723716	2194978	881144	1509776	3143136	2735796	2186209	2023540	1286359	2632972	1348188	2552874	580729	2231143	1410547	2244449	1978947	2023176	1643292	792114	1829396	3190497	2701806	2726116	559766	1597690	1439594	2624507	1702638	1433247	2952263	2368707	1105950	373615	1384744	246579	540438	3034647	803662	2799263	2667570	2322527	2649946	3032312	2620509	425182	639095	338920	2798626	1981869	205532	988138	2520535	2152630	2275794	441644	570931	163531	1934526	2663076	2200398	2764489	3090250	1025667	973543	2036535	262448	2947498	2736116	3203872	873463	1836432	2860739	1739353	2885064	1023381	2000643	2305765	2462503	2501826	3122106	2204783	753787	510912	45139	1061824	2240004	2300236	143759	3162235	1466109	3002956	3033220
mrr: 0.5 qid: 298 420734	1773167	2507234	2000881	2579005	2963807	1057276	195548	2927825	2282412	1226409	1464717	2243938	1284341	226360	966015	3172068	1996221	1605858	862197	2326485	2027878	3176402	482363	1023961	1037845	1300038	207795	765712	306487	2356829	2961495	794738	2084312	150993	2145393	2310659	2201615	247685	2838020	434445	2896474	1483495	2351645	2474987	2918548	889462	681949	1206038	964677	2280047	2135708	2466956	2521981	1573562	3019432	1155721	16104	839056	1345849	1398046	146573	140231	762248	2855013	760011	3164045	3129862	2611819	2432343	2501500	854869	2330947	3142741	346107	205784	2693246	3148921	1656101	2325095	2953962	760768	1281858	2071500	347105	274071	1239525	1079481	2131507	420245	902997	2290781	2569934	2284358	1417803	3037044	2720074	1238606	1805757	3183119
mrr: 0.25 qid: 306 580858	2957545	1750330	1537007	734278	1490414	2362669	1697414	120296	1018370	2648222	792713	1444630	883406	1815629	2481238	1931639	821925	1752979	1864347	2994771	237290	530744	2224001	1720872	273214	9066	1792006	2144705	1058616	2855019	1581763	1796159	2864058	1018712	1179263	742226	613832	2495277	1994937	321407	1024253	1524548	322366	239083	1936145	1100932	2348377	2969353	1600331	2502907	2760787	2056779	2085949	1753834	2677325	2726273	892101	2678334	39	3174852	2280363	1413236	2183550	3207645	1258532	91089	1355946	135381	1539446	2235191	78668	3118163	1150474	208753	733882	29827	3109033	813910	2198382	638672	1157958	2638505	276625	1939072	1973996	1326778	3121676	871076	135479	611068	2253175	78722	2951330	2705510	1491081	41837	3003864	116041	2296421
mrr: 1.0 qid: 314 2414249	2721389	1824212	3180942	394196	485137	842399	1820068	226612	546745	1611188	1387967	1788411	2758644	2325628	1398500	567241	3113738	424599	1316549	1434709	3114584	1221316	1407050	127191	1908061	2314923	645510	1910304	887501	2945126	2505943	137847	9664	695578	2989619	1949571	1169995	56217	702986	1459422	272070	410061	2655279	608203	1322487	471848	2981159	2926466	31605	250702	2892582	866047	2093392	2665376	1947880	2938731	2852876	826363	2475068	2639426	2308192	530900	646271	253426	1535456	639812	642430	1847237	3100966	225203	1599288	1690388	347968	637352	2278365	324599	2286625	1123648	3175715	1818876	797176	2023569	1761528	2329917	1113646	476112	82494	2146129	546246	532159	2554120	1717431	140343	523437	141762	1846390	1162227	361975	2574732
mrr: 1.0 qid: 322 338371	483031	1662510	1972229	2439482	2618943	110734	432234	251284	2451379	2958338	182471	916329	2740694	320422	1559210	2199800	155996	2259138	825063	252878	1610215	2336576	1244635	679018	2928355	535075	1619511	1505037	319106	2174315	1516934	923128	2218480	1675412	2803890	2569991	2249746	1117902	3071692	964936	345769	1063389	2069323	1923889	1675689	2286125	1050052	2228142	1919319	1708195	2437370	2990869	216374	2065760	3178328	1627933	1737026	1538176	2057917	3028941	741834	154186	1462259	780585	2795543	837280	917649	1864221	786675	80884	2749650	874348	2419418	1361295	975778	809471	1221810	99935	2937241	1264773	1895400	3014725	1347221	2643320	306743	1446448	2225757	464196	680496	2527591	2056812	3084439	1336408	1731554	2393464	754108	1265852	1118248	2395049
mrr: 0.030303030303030304 qid: 330 2542423	501738	633354	61512	588558	2811318	121095	2411540	671886	1975502	1630528	3090236	2652555	984484	1661491	250034	2788893	787273	2296236	479034	1348716	884447	620574	2918027	1224428	1119599	332599	1594450	931494	2208060	96463	976674	2582158	1438282	1525671	658612	1799161	2027805	3043852	47100	858413	568625	2215263	2978171	1566058	1345603	1147437	226734	1770148	2050858	2092247	2503356	2466251	1260655	2172043	292931	772853	2386902	2706443	2668459	1734001	1099180	1065965	1690962	88197	232474	2884512	675762	62825	2457240	1969076	704033	1584322	2415435	1174477	2707067	1759769	1069872	2408175	37294	2251144	3065708	683565	1835035	2352962	420000	3161091	1829188	1523293	2362081	1275694	287036	2899455	1834610	2307781	551610	1142998	459798	2843554	2649060
mrr: 0.25 qid: 338 268877	481880	2032808	3113646	294546	3104080	2104357	2396852	2878019	754915	1672433	1543258	485676	2079144	2246130	1878474	57441	299071	1414044	2348828	665088	1647249	3207943	224617	2813536	2790307	834025	670416	2040768	1771806	1552571	2198524	1845546	1247340	2980077	438256	1415968	709757	514546	1089400	545599	1468629	1558896	2507234	3203833	2299197	372559	1070821	1927157	2701956	2243682	2550693	88350	2576384	2842025	1119411	397238	2507180	2232714	101094	1912419	878235	893313	2946807	1324496	1318217	32481	2788081	2070051	1428159	2471710	622914	990086	2331629	2015396	2202674	503202	330967	1901259	2849881	2893819	3196649	3201958	1573180	3096006	209003	1901943	433317	3131809	2643807	1018201	2794991	1650636	3151751	1079318	104530	1272414	3129862	260471	2766075
mrr: 0.16666666666666666 qid: 346 1413631	835803	2932859	2538586	799178	2363642	68804	2675468	2131271	2221112	1301102	1458546	98188	1779153	248703	2712340	3163212	888362	2779033	1701153	2777414	2154020	1118592	2738636	3077778	713440	197156	1668033	2237958	2706539	110589	2675042	2360320	2118921	2251233	2009162	2961152	1639146	456544	916420	2079432	2822177	628554	642976	582129	1241692	650164	1075938	617667	1583696	821020	3057829	623199	1905153	403187	2679927	727813	164065	3167947	2374097	3192432	747815	2179374	519890	2433988	2302040	1995420	1581293	2314948	18860	356274	2066687	3008004	2407623	757090	1604343	2064227	404862	3135251	2259094	2729582	3196362	2847722	2358531	2321039	2643487	1086362	2182738	2168940	2915809	2683577	3180575	377663	871467	555303	2007487	1728603	1125306	2311811	2446152
mrr: 0.1 qid: 354 1294361	676357	3094356	1960861	512910	1248901	1887425	135973	2341196	220528	2946754	1526111	2304697	309957	3041621	1548046	1195220	216867	2381999	2324369	3096406	3016565	1724885	446039	1122179	573331	961590	204592	1269792	2756028	4117	2337669	2106487	1015460	1516220	3183267	1635915	1679891	960506	2367436	2358905	2980000	2699466	2118104	2983177	721582	1419962	347185	1465683	803584	3124372	383026	1115426	2819578	901687	147302	509569	2836757	951493	129732	3167008	1775523	932893	2165052	3204122	272333	2748041	34186	1634836	1822344	1082282	1628690	3191826	124694	3105983	2097933	3163232	72143	2246662	3177075	2081640	2845331	3174904	6407	1266063	1930504	1764408	158901	487934	1778272	2034737	2485741	306304	2152941	2953425	785493	827293	1638866	1032332	140355
mrr: 1.0 qid: 362 491129	2091599	257767	3098156	450436	376671	768928	933122	1143754	1232054	1357774	2486567	478620	20415	2842875	2462004	3022519	1898245	588781	2082147	1351986	2555489	699926	292971	2537531	2559997	1143263	589863	691604	947373	2364208	3032216	1027132	2789094	1371074	67734	1968411	640723	1441708	1347871	2354620	19429	2694669	1600383	2345568	325612	1034178	1212807	1680498	1760265	2096923	1839759	995694	2525721	2929416	2937390	485428	2780613	1558439	1319890	949066	2638136	1943992	842124	1137406	1984642	2439327	2773044	2042986	2323274	2791811	415294	523525	553894	3022167	896572	154935	2550063	2637560	1603906	3018551	1657146	2763522	2341895	3070135	1859355	727896	398742	1642596	2660892	3147336	2729734	1050573	450687	1205283	820084	2409048	1633774	815355	409196
mrr: 0.5 qid: 370 2163059	422221	1173687	2898519	262197	3010550	1132244	2592083	1773075	2642928	333716	2373454	754905	1758427	829638	2828510	3126658	2457413	82489	2824877	474228	896627	1815124	2077221	2174125	426778	562604	676911	1776499	2835330	978329	3137934	949028	2871133	991684	2250498	1018596	1343003	656856	2929540	756954	2589231	802912	152263	446617	2855649	2471591	3104216	824273	1922561	1740798	2688877	1371697	1132089	1817399	2965508	2463697	899350	1348801	247122	14824	1376416	663268	2746448	2800176	186406	1719580	1021935	698441	683711	2596906	1411209	3005078	975287	779283	723071	415401	2604638	3200391	2294861	2185183	132603	1994691	1184491	576767	1010342	1927413	1097269	2427254	2664875	49176	2807193	2101364	2195984	473945	939474	3049217	1689385	2619407	2845370
mrr: 0.024390243902439025 qid: 378 1463441	311724	492034	303708	901970	2083307	2207243	362287	2755424	1719189	1613426	2553637	752471	1694569	2897456	2360628	1864840	274548	2812147	917144	1022009	321104	1434470	102028	1780230	2338732	92288	1743908	2928569	3186810	2740224	2704491	2442226	1230150	1593944	1341824	600749	1628187	430394	1597122	2176180	367997	373295	2320824	2711161	1727786	2651097	362577	411420	3037915	2156408	1842947	1616946	1698391	1013666	845374	1598175	1985014	1233919	3190690	1445531	2215639	887226	389613	2649488	2633484	1155153	925955	44340	1296059	1415225	205635	2764574	2503835	2903536	2558091	1409402	2939333	83983	1261014	1401602	2078670	910539	2007522	2801714	1636525	68855	2308091	1443652	194240	216912	770759	1114045	225292	1333712	1727715	1256063	2113418	2651446	2280682
mrr: 0.5 qid: 386 3000487	2267642	681082	365908	1874016	979266	1952379	2335215	2924613	696721	3057690	2787233	2569173	2849928	1447043	2371722	2372732	3131782	3202238	1036558	2592948	1082359	1501658	2072339	2375997	205392	232163	777513	3065041	529180	1793567	3013788	1161175	2251394	577645	892687	473561	2260481	1655157	490381	1718477	1312323	163738	229840	566595	1195289	590402	2272987	1410446	2054825	253599	1019160	2303447	2281119	2808076	2208811	1977948	148804	1311820	703058	2448222	2784878	2973915	1463522	1719390	1170315	2467226	1479485	2440579	2555731	2544807	3126709	2629617	1422546	580791	2746260	3154105	3048283	2036688	573516	2949209	2273841	1406722	347193	361115	350747	1958119	1699326	2978442	96548	1644734	2090622	2976393	2014725	2072960	2372275	2164525	441577	2457635	402074
mrr: 0.25 qid: 394 2596570	805954	29918	1777450	463587	162242	1438406	1679981	754685	619448	1652411	2385420	223228	1107526	1688923	2847627	260659	253058	1445662	275894	2210251	654324	321881	295031	2435295	2958937	1491353	2821420	961244	1623315	2141121	1555516	1622107	1686225	2430858	434586	411812	217996	1796014	1445684	2851618	2465392	2004303	1964293	832607	2777992	1256165	764004	491169	2203524	492843	2760907	1238599	1536018	1273625	908481	1205534	218218	371252	1713330	1527996	2382042	1278609	791342	1207395	678927	1801761	1162094	2904096	3005463	2234911	2107933	590893	2815636	2749145	2575215	1431860	1071279	1336244	1894251	2335325	1748731	1343765	2799782	511565	2714843	2477202	2690994	1472382	2747994	603533	1320512	144687	792041	324219	2219694	2804560	2252003	123697	332711
mrr: 0.041666666666666664 qid: 402 500361	2130803	2068995	536286	2060319	1135480	1397170	1540898	2210569	2817808	1463086	1167597	468021	2196340	2852626	2356300	2451096	1288203	1531814	2254464	2089363	187524	2153710	559687	1023301	2945121	2796632	1651395	718119	2833797	453934	238431	2284908	122784	619122	269782	3037218	2198207	738738	2668545	399560	252532	1433743	3172797	307482	70833	1774205	619152	2561990	2273309	2869883	2324856	109050	2083431	1172428	530448	2087861	196020	889033	1720267	42894	2355613	2346407	1631702	1718859	2912553	1324639	2660592	2135500	1494260	1127335	1875837	1627283	920587	1579534	2407941	1607722	1152156	1295242	1119042	968500	1745621	3007879	353511	2346201	2558255	786543	2152545	888631	413311	1527017	698884	3156591	1730601	2857721	2945526	380355	578787	444509	2329555
mrr: 0.023255813953488372 qid: 410 1678979	1940022	3185456	950076	2843231	2507962	425115	327569	2947828	2182626	860083	2253923	2872543	2140067	1679473	2687806	231287	3048488	1330913	3147336	1854743	1947370	1373749	2832034	1710791	1077185	1812673	2553127	1732779	667073	410299	2367597	547793	1013510	774921	1458707	1702061	880855	322160	949315	2576738	2856852	1413141	1716142	239264	1991539	1259894	2356097	2436712	328213	2200992	131626	962898	1619343	2045363	2873183	704644	2646006	2601934	1175725	1868237	109631	1796522	1259295	328966	776140	469112	2451592	1312445	969695	705394	1665291	1278704	194028	2697927	1545160	467917	1583393	2864698	2689547	860399	2420721	1294619	623725	2158475	113881	2015820	2273041	1500924	1673827	1858236	675991	186648	1473398	1778048	2666080	498665	917016	2541881	614962
mrr: 1.0 qid: 418 2386047	879543	1808103	1556417	1780608	2990997	283559	1983113	369426	1850907	811178	413088	1277598	699529	1212678	601636	323219	716764	2491493	482642	915983	1818389	781140	1851150	2114038	2675982	1929529	36006	2688800	1236212	1631930	2395453	387159	484330	2942469	827467	1688098	1723322	1859127	40493	526254	2246767	1316693	2144716	1770829	2030468	2714631	2214250	1507587	2371743	801110	2718188	1136698	643869	2496952	1537245	2709353	3065913	2900254	1517580	921800	2060642	1943855	1260550	2522991	1485372	1515725	2189494	1411435	2018503	44067	1873620	2110433	1622247	1448168	2577108	1071026	1866787	1742888	1546959	188183	220746	1595469	1223587	2684458	2945653	341447	933611	1000342	1296975	2287487	196683	2610716	1364722	2725105	487784	1532882	585851	960661	2688162
mrr: 0 qid: 426 1278535	912718	2173235	323136	548179	447001	2453351	768252	2808839	2693992	959737	1292601	664818	1116071	2980253	1486608	2529365	496074	1781798	2917287	1602302	2559052	1827080	1245683	1820067	2530376	973405	81318	2867625	1694870	495878	1103506	2487705	1353796	1055877	1837700	649802	1542706	3059317	2890148	95534	397802	2486959	440703	2712566	420074	1502407	903705	2962135	1848587	1199184	1224025	459816	2891545	2635545	2989406	288558	2849544	644581	1159083	2459377	1107509	367608	2625818	677861	102463	1260837	3165535	339333	2782642	2505278	1239157	711571	1452842	451075	1927451	899214	2762641	1769679	1287947	1241691	58541	252399	87903	397151	775866	3184861	3015224	881273	3206849	2761547	305865	3156365	2794039	1213904	545939	332716	668553	3044897	824753
mrr: 1.0 qid: 434 2411626	2039652	2508644	160021	145546	1506825	1760976	748181	1406954	2930001	3094741	417272	392942	692086	540414	633078	2763642	2675688	1006037	1403015	1551677	2814061	918450	699850	1948656	2059481	1490637	2838375	870707	379702	2969231	419757	876206	1795155	2523314	2063207	1884333	919233	851565	3013926	154163	818076	1175955	2572720	2900454	51378	2633894	7121	2706671	1691684	1418906	1772243	664780	333246	1142198	3040062	631420	1487698	3085200	2389807	2638593	1341703	151763	2823134	2842446	2118907	2992086	1326813	1618881	1999648	2425796	277811	3022801	1424238	1293479	518009	468789	1728404	3139311	2053515	767369	1232670	736555	1721714	2805717	89836	1952730	2017206	2546813	1162674	1669781	2427556	2191345	927692	2629535	701211	1691248	1649243	2057334	660056
mrr: 0.02564102564102564 qid: 442 2277797	1412547	2604293	1738033	778713	2102219	947453	1774118	239111	345491	1017344	1274301	1824815	1806517	912193	888480	840095	2732164	1918914	418065	651804	1421885	176206	303094	1311109	1907593	1230767	2561129	1415251	2716389	139675	2744369	6341	1450805	2138979	2323996	1401291	241482	3098317	1528145	1481758	1522352	2140062	2490676	1537087	1527915	589528	1757571	2724635	1930074	740292	546475	2450994	582686	1003332	1255133	2976153	1075431	1892591	3110026	2855491	737124	1367892	1107152	162197	1204370	2285982	320888	1960731	122557	3114426	1823251	455513	1874797	1546330	960623	2141774	2713596	2792204	3142956	2332486	1807931	1443335	1444598	2182703	1176951	1952809	2582876	170370	258228	383674	1142646	1028094	2695672	2628438	2901299	3178753	1718095	3006304	2650635
mrr: 0 qid: 450 576174	1318651	1034130	2409651	260448	633372	1700639	386580	459161	435682	3032110	977879	1309348	2421622	1093767	1724984	238926	2675632	2436690	2296849	678812	1768977	201603	2138251	1625067	2256188	474628	477127	2933788	2980499	2733620	1772443	831282	1325377	2096334	1786866	2588022	866253	1746283	1247831	3009862	2828581	1166561	2769801	2979793	2905339	262459	358987	1301062	718426	960274	1515160	1850865	1699327	887679	1624549	2727900	2656839	26150	350655	759618	730059	2186989	749004	1939984	322314	2219764	1921254	2631000	1725025	1554188	866350	1960992	2120719	1904131	3185728	656518	2025343	1007837	550578	2285937	2913501	287438	2001169	650313	1967562	1718697	682623	2612162	2369586	3142481	3164246	2149594	236567	410394	1956762	1627728	1220855	1955934	1981306
mrr: 0.16666666666666666 qid: 458 2205207	586822	2128519	1550818	2290533	1581843	2392225	708244	2913410	2605418	1158888	2293913	1109482	953962	1040903	216828	2805801	1789589	855258	600317	1669447	373874	1211175	1218470	2361656	2367395	1923274	973354	2594960	1228461	2325028	677881	1065944	882229	2922639	2807383	2020265	2904878	2245725	1360473	1343788	1022248	552634	1192943	1386329	2518207	547586	2308396	1592777	1731957	2024229	2939662	1088469	1257576	3089190	562959	405085	2556813	2018506	2429148	2462868	2933740	349422	1400829	148700	1217486	1714403	2261490	692851	2152004	1439964	3106549	424653	586487	712106	2754020	945210	1190232	1930880	2668565	2414648	106563	2203130	144586	1205422	2239381	3046622	1149980	883313	1967939	973243	2076597	2014652	2232025	2985515	31108	3072384	1097142	2338378	2154060
mrr: 0.1 qid: 466 2437285	2591998	1862666	1542866	1856226	2455936	1850534	1250250	100247	161779	661324	3106301	601272	2723398	1805033	1202720	2470825	2047557	1394724	2257051	1254285	3207256	2235774	1695833	2251840	492261	1647635	1462397	2706171	1083193	1061029	1014133	1652403	211361	1907096	459329	3208987	3091969	101624	420959	2103671	39660	35915	2615965	343885	435187	1182265	211547	3204476	2370673	1404500	2233276	1398406	2028097	1465260	34535	1288261	677816	2778276	1339440	227667	946969	1489729	3192701	1944282	1264690	118978	543672	274245	2103541	2135914	1626015	3002393	2387179	1805365	785782	1816780	233057	1047298	2071287	1147853	1852488	2258858	513271	487700	1921419	82639	776469	1551048	1389483	2968459	24931	3025819	2991692	1254080	76612	60509	2777612	1882458	13331
