mrr: 0.14285714285714285 qid: 1848 2994467	3110577	1895284	3085720	809241	808687	1980485	854872	1321707	367340	568998	2293325	978393	240845	149748	493951	416107	353189	1469934	2856090	3055046	1368372	2437267	2007730	364879	2608302	270608	1414109	2069289	2276684	679088	2068503	1004744	685633	93787	2616549	2023447	2830273	2849727	974155	3133847	432198	2978923	2369270	1909748	1459734	1938047	298434	948516	1018858	21684	1650090	1391704	3180921	314618	1874194	680199	380119	263054	1440162	1374039	1815135	1629605	2134741	2029459	174101	2480375	219735	1196981	354004	1068767	1805851	734193	3040700	2946593	1202047	1801932	1199949	1081613	1038886	1839217	1530209	853322	898754	2380731	3020660	1097842	2127471	1994718	1995805	2280698	967583	2756333	354451	102225	1899409	1863925	1379441	1897713	37026
mrr: 0.16666666666666666 qid: 1856 1541457	1916900	330753	1703108	754122	784846	31973	1711142	2273697	955662	1461451	1783948	3080585	1333578	102574	539935	2201101	2995007	685618	936178	650064	181992	2808911	2492958	2393532	426814	234284	912340	109482	63972	1599411	1980784	394101	2952490	277060	3372	2830482	2723440	1062263	1346072	3144918	1008263	556493	2575017	2132817	1032776	1651677	2324186	893278	2945565	1277041	1024885	744340	367066	268576	3195838	3033981	159067	1518564	1719896	1367738	2226610	25254	1046148	1707860	119537	555585	84253	2431017	141560	806993	1202199	692110	1908390	58035	2837198	18414	700722	2301285	816478	403972	2028961	2017502	1320924	578385	232796	920177	2741845	1648391	1281097	3009230	2918175	214272	2543383	1900015	1697861	1787177	1171719	1167808	823396
mrr: 0.043478260869565216 qid: 1864 140214	19042	2899344	3078969	2304156	195058	2307611	361874	2633005	463619	1600603	620218	2484446	1204953	71717	2911657	2993780	1584495	1586094	1113421	1679046	973123	263157	2805589	764526	2323002	2986452	2193722	2451358	1047226	289670	2914212	813288	1913171	1194580	1141451	2097066	1405748	1490116	2399138	1500116	864443	3155411	1681662	1451653	2781871	1684230	1137930	2660924	2264944	1653523	475877	701713	577237	2697275	197286	2277892	2168981	523897	1054928	736903	988902	1176130	12134	1404514	2054702	702746	890746	3005035	2994865	593040	2267491	754288	234011	2595658	266399	2399449	3007168	2959139	2264721	1675259	1002723	1966563	2573950	741309	2401529	1446373	1638667	406880	2211355	1742666	1483391	1860476	502363	3124244	2812677	773532	465282	796685	740453
mrr: 1.0 qid: 1872 1258274	391073	2182602	2625774	761256	2823520	1375268	2063342	2661693	728979	1268540	3052882	272904	1273776	1358414	2442228	337507	716135	3192679	509527	2693007	2820129	1780029	35741	1624743	755445	2116438	1469415	1100227	1104674	1380579	1031866	1043432	1718817	3038085	1584598	3048654	2127085	2568103	1018007	1812575	1651812	1916964	3126570	1525246	2816030	1069999	1564975	1229952	3137693	588953	2160297	2339607	2399194	1463033	1915668	1726722	84771	2580367	2932985	520949	1607801	2141470	888049	2625328	1607846	1338935	2751220	3007059	1679989	410070	90057	2537642	2325729	1907892	987960	136963	780446	995062	223534	193970	2870312	2436422	1677352	2040949	2061412	405642	2299321	1131707	1871622	2460635	2469614	3177262	265392	1292505	2885705	484304	604868	2840354	2404913
mrr: 1.0 qid: 1880 1478022	2775261	3055742	1858438	1546093	934704	1539077	3211821	1353868	2221638	2480896	1138530	755546	1047776	1697284	1661968	1086590	2005419	2515723	1618319	2887914	757304	71691	2180267	2131466	1969220	73173	1855375	1285235	886382	2731584	3056838	532907	2405004	2271355	966409	1203645	2780518	1186262	1761494	163748	1431425	2694104	1312327	2521564	817943	1008747	854411	2727923	1534900	2671999	2045792	2561223	962261	1559554	2064289	2467492	278991	2402993	2090960	313957	2654259	2708190	2441262	1691389	2166444	2467644	1860558	1107105	2004643	1885763	120670	438002	2894522	573243	1083906	1142286	2114660	2703287	1721445	2280102	1727978	452353	968021	1504649	1905501	857586	780980	2647669	1321615	982048	214082	2952951	2552471	197317	2866322	974753	653668	711065	2606390
mrr: 0.043478260869565216 qid: 1888 123028	541308	1894198	2076577	68596	454825	295588	2796478	1378162	1945582	3188710	56961	2990332	2853509	3051353	1386062	1373314	2891433	1782161	187151	2158669	431913	1743669	2024790	465767	1509228	785340	144424	1000342	2636975	2944251	3045395	3074157	2070103	2037159	2024599	753880	890706	2699502	1098838	1974125	1651550	2454979	1968611	2325810	2656260	2991185	2887502	2595568	2331215	723083	822288	2841530	2279148	576718	944399	95702	852575	2486249	408681	1648492	429714	1841617	522727	1782619	386505	2453449	3087475	2108194	321406	2922930	1274992	2856772	2943562	3211619	912196	2903468	1977189	733197	2187576	1566563	1834926	2035157	2013112	3207833	563473	2062285	2693950	1371750	315433	1030000	1666709	2839082	1138949	860284	1353548	2461865	486253	3167101	2680006
mrr: 1.0 qid: 1896 3092787	2332155	2319915	117383	1080159	2582574	2684773	1768545	2047047	1410568	1363868	2526443	2398510	1422884	967721	834583	690589	83729	625649	1900800	2574791	802875	2198389	816907	2355889	1332605	2656438	1670428	142418	2384363	582869	2797125	936900	927527	157950	2987870	2325576	2237535	2866548	854900	2853666	2904690	43459	710348	1708524	2275455	2873180	1444491	2245859	2770341	2513218	3112174	275041	1907502	2719558	3072849	2278508	1701667	485126	314822	3064968	1207682	2243363	2505731	2142944	2348780	1175734	894867	2509486	2298175	377856	1678532	3054526	2790071	264745	2978174	2834430	344331	2916387	865829	2466171	1215511	1758370	1409228	126828	2628902	320812	1528998	1068353	1908265	2146791	2771143	1248193	1975196	2562278	767983	3075682	3075696	2106524	3085814
mrr: 0.07692307692307693 qid: 1904 886073	3148732	2830671	1406796	1110797	3149991	1905217	1845502	2104868	2084938	1996673	3143380	2064385	1974296	1548657	3063496	1022047	1745672	1015137	1729266	1699675	2479487	617863	2861305	1402455	2606026	2580140	2149378	102161	325297	2447035	2515511	143490	2444021	1641737	28746	1522995	503363	2910641	1332160	418855	628783	1126531	2760590	1648284	1419507	983954	1360860	2539908	1890478	170343	979712	2210855	1457678	2078227	1421213	2063453	444922	128320	1533325	657855	831840	862407	144592	2168852	1466604	1016489	135877	2359921	1262448	321233	1083887	570410	1129992	965291	1945972	2997337	714397	2824904	1342348	176795	262835	1000549	426030	664735	1564285	1249066	1096770	1826903	2031600	1447702	2102121	1059464	116847	2563210	2900128	2239692	3118319	3025220	3199159
mrr: 0.024390243902439025 qid: 1912 478199	2340887	2879319	1777426	1692227	18920	81951	2093378	502985	2624754	2607187	2559087	530589	762695	2116899	2163681	3074016	845203	1549760	1825500	1638149	2437913	2599821	2855300	994668	2805687	2961909	2370370	2395416	556114	335954	837340	87959	2141091	1937123	473463	2779831	339999	1964418	141963	959696	1234525	1639539	148221	180650	2959187	2182319	1320242	3030853	2811135	935804	1250231	2430948	1684655	842366	2765417	2754312	891590	2322151	1675615	2850340	173063	2181084	2030397	1981939	2884922	692357	1302358	1303732	1667690	1131161	2842144	2420106	420155	891286	1497968	1362716	3182557	718549	2533090	2846322	217904	1892215	2743350	93859	76874	1698112	1209	2518534	72612	1755785	991347	170655	2142084	990815	867255	886787	58571	2040294	2874305
mrr: 1.0 qid: 1920 1995466	1967416	2145730	2298272	2918058	1651309	517455	797787	1636250	642394	927996	2212343	1553870	1154583	72802	1313727	2716520	1960539	1576135	2915197	2031754	3040640	1290000	148813	2183665	2221954	2704170	3208515	2195115	56837	1421306	2966314	318445	1377154	1352291	2886413	2133029	2193260	1433387	2446703	703568	1630431	1234333	1757217	475080	2518386	1525225	91130	1373349	1807983	1241923	702641	2536632	2715704	1291138	512404	1882536	2727777	1115399	987352	3074760	2931814	1679586	2681242	397721	2671699	844479	483187	1890563	2854204	2645542	2746433	2130832	1724018	1000157	3000189	910294	1353396	1703631	2031487	451858	856379	3088940	1032096	2818349	2074975	777070	2636816	2798875	150379	2180261	474750	2300825	1466090	1481283	1185390	2514249	1369944	1864536	93452
mrr: 0.16666666666666666 qid: 1928 2937109	1718449	74230	2226357	1283082	2935710	1394707	896275	2683137	1229281	2632663	366419	1941686	903144	692888	2181872	1702663	1363088	2211029	2412458	3020480	206103	3192060	2274236	3040883	234826	3003159	2984622	694384	1956313	2979195	1744399	2846812	2408499	1330933	404230	1715600	1255214	643605	1566094	184324	404172	2573346	1795660	1741725	2591836	1648738	2513090	2842197	413332	1397302	159370	1660906	1173357	496968	290349	2829014	265202	279826	1933112	1920542	1275929	1102896	1974129	1683045	551994	1219723	1329271	2411714	434059	1856970	3011166	1760242	3041838	1869272	736474	839839	2864883	2151575	1021274	2618341	19175	2085209	2519101	467745	2094872	1447821	3025537	2114588	2213179	54443	1060981	2354145	765717	1287852	2701801	461372	1887219	2957935	1696459
mrr: 0.08333333333333333 qid: 1936 2753703	815563	1591901	640624	2310766	236187	2704197	1673974	2168150	1872840	3095586	2135448	1234585	1837850	819336	2342925	1163006	232629	1086287	2074434	924916	527710	2231050	2496614	1159732	755869	2073842	1979970	2491444	306322	898920	2128921	1260178	218515	754243	836187	512778	1778880	1521242	2957222	310479	2967830	1123070	1699867	521203	3127029	1858203	726796	1535683	1760734	387794	2209259	3210201	1645081	297779	2496785	452611	2911018	2659994	17028	147269	1404576	2828067	209304	1526872	2890401	1782156	760013	3096912	3046709	470214	2044915	2645097	636831	2822403	3015103	707709	1157597	2508009	235659	1885384	1899718	2253544	3080186	1026498	510410	2813221	2654030	1922510	2203778	1023534	1051986	1473828	125419	425031	1820354	142408	228700	1014257	1003964
mrr: 0.09090909090909091 qid: 1944 692215	3153601	1692	2287842	1875591	995427	1441203	2133448	109752	3123290	2190537	2721116	1519124	2756398	2679942	465209	2411559	1553244	198693	3184856	1044267	2738077	136733	2538609	92330	2852176	2963537	952540	2841349	805346	935017	2736935	1559526	115231	983087	2974307	1677749	227134	2317160	499865	963783	675775	1056528	270570	2201084	712109	972139	2687848	10367	1473222	2754257	46008	1142985	1108593	1250184	177614	2962391	170982	1352901	2207675	1266426	1125671	585568	831519	2375287	1953707	1881302	599387	2010395	248814	2655006	2778020	2341212	45623	2384969	2316104	229931	1249391	3093681	2928878	2910567	1735137	640144	1932029	1995733	197308	2658220	193395	1596692	530220	835835	1960512	2108991	3142214	2448924	279591	454846	611368	3162495	2703458
mrr: 0.14285714285714285 qid: 1952 2247523	152484	373266	611523	2258494	751538	2018717	434701	2426586	1088786	2485090	2911340	944147	2856787	1390056	2709677	1976001	2560234	773277	2082457	1241702	1431458	2058350	735346	1654919	3136275	1999570	1616538	2012404	2676420	1183095	811799	2116852	1376177	1158746	2409401	2125997	2272233	1346619	869421	3154293	2171875	1711311	2427797	1448058	2676486	53857	822884	2442081	2294016	3086006	705627	156639	1553790	1179316	1691556	2986897	1545936	914221	2184383	929421	392154	2745411	1772215	638862	2096311	2703452	1046315	879593	1407759	1782025	2495440	1042502	270464	1857991	1114849	2799766	812407	67427	1088559	1012525	1837520	3109363	2709262	3105644	683006	651788	1090488	699692	1957559	1491937	688208	724401	4801	2118517	3000997	2715247	1874843	1620157	871346
mrr: 0.2 qid: 1960 236706	2632102	306	3121478	2767223	210331	1974775	2500431	1698849	2995678	6844	874497	520269	1860419	957938	2433333	2143554	729669	935836	3039228	184220	2164528	2506979	3133734	852212	649470	1573677	2208596	761282	3190317	2190557	2257003	1851189	2604253	760770	2761163	2391787	2766828	2361056	1988882	334303	1415021	199247	2038414	1008588	850706	35784	1284735	3089161	928370	2081484	2767199	1554021	2000384	2006381	343178	2436774	2404374	985946	2021285	1573162	139927	2776483	706078	1044416	609041	2401614	531096	711476	2325237	2496494	1417166	3177133	1650794	1243956	1447230	2379822	2311227	1745120	2281195	1044243	618480	436435	1772723	1883214	2465052	1884176	2283282	1403493	1448807	1193436	2763453	1983242	96380	3210697	2656439	341279	1841877	340405	1371669
mrr: 0.5 qid: 1968 2982325	1137333	1993114	612769	3052020	2780511	2114709	2308850	2511552	148345	2661759	873323	2927743	239802	2779944	2015512	588644	1764784	2749570	1627925	2476536	1857087	1070169	1851459	2488065	196288	1286154	632883	883585	2964739	841402	1984662	96373	3070763	1437199	228563	583949	2266891	2502752	77676	3145100	1537835	492538	3153935	2676158	2583318	1968144	1348082	651812	667064	1301599	279489	1135167	981911	1641124	532969	1000967	1710989	1598259	1203076	2119523	576768	327118	2931396	1817799	1097484	1070123	482823	531049	1008273	1171872	961843	114703	860808	1066508	3203693	3155068	2203037	186186	1063377	2865718	640735	2061418	943765	1745577	2840590	998458	920227	416105	2352143	39642	803034	1524945	1140921	1931792	2699232	1537581	1228451	2674328	3193034
mrr: 0 qid: 1976 2101476	1471945	8812	2368830	1936174	1011351	2173486	1661291	756965	1312053	1911319	1180759	1999347	2059027	1511233	2323079	1813523	1984317	529807	2595633	1016594	237820	2932901	518611	3213023	1621861	2335368	2176486	214615	2864009	2675594	1342115	2616974	2909570	278192	1518838	795268	153915	748567	2102532	2202809	585581	2332699	2740522	2483378	3041669	3066007	263708	1943984	2204230	266523	2479382	1643821	3159238	3181749	119520	1137742	564986	394160	135635	2073011	1293189	234654	33555	1736862	126363	1407887	2431883	2395623	2493788	1989623	2087506	1519007	2673570	2271979	1455673	456516	1087418	865399	404284	2813284	2097280	1337134	599871	1201654	1512324	1205961	485089	1661629	302899	1751561	393591	2343807	1074218	2629167	1421543	999640	1485316	526797	2858779
mrr: 0.05555555555555555 qid: 1984 2634549	2320944	669924	1051442	1144084	515253	1795066	228430	722561	980957	241042	1423320	1329701	987665	2490186	1909101	515498	2204227	904002	1618808	1491412	2203887	2949684	3021398	2333886	291093	1908544	945048	294396	1836095	2914182	2326957	2382497	1387464	1652835	1290174	943077	2899840	1860990	1418634	1595158	1504779	2269002	2859878	2720655	590196	1777718	1585792	491899	424864	1553769	3020362	161847	620882	2049529	2194084	1718475	3044986	3008680	1954599	89710	3181751	1311693	249333	2436256	2063130	1758344	388119	3169867	2334771	953328	340554	2338123	1339591	3026150	2649376	1859799	1334421	1581412	668262	290887	453802	2787144	1633727	2506011	2333737	2846538	1910036	3000883	2540726	1467386	3064020	1164292	646916	2455844	1804145	2264695	1495770	335869	1945322
mrr: 0.25 qid: 1992 1822760	2818663	2039437	867324	2092101	948830	2974109	205184	2206535	532489	193551	315158	2719254	1744549	2133142	2576858	2898451	1695231	1871662	2290538	1732241	3179213	407798	1699809	1779990	1084205	251508	2211012	2896483	815213	2903090	1390857	2371102	2379509	24278	1640282	1276878	892299	512925	1921572	2792789	2837534	1993971	2078215	347345	943531	125618	1477210	959766	2743797	1411627	492180	2765160	948939	1454688	1309197	1088831	2718731	214476	1803978	2513829	2419548	580036	122574	504980	1535439	1021891	2206297	2523993	1184985	2879386	1357830	2831547	2154725	687027	2568151	843098	1817708	1479593	1640157	2593747	1671449	1483885	1919155	2277626	1391795	383278	1873881	413377	1639702	2936509	442572	3160090	646457	2915876	1305601	114567	3062346	1237272	939097
mrr: 0.07692307692307693 qid: 2000 842920	510252	190853	389587	1352974	2022733	732688	420524	2049645	831874	185263	72147	1215692	2779368	743896	2897922	1059096	446584	2340851	1291008	354339	3192409	1205150	856950	3086835	248537	2723782	2128932	122299	1980533	1976868	1345897	1985388	647354	129226	2321642	2572300	2538306	2910852	2251826	111960	861819	2441991	125954	1626668	1021641	1550539	3167231	71689	749849	2034533	2336461	2233495	870292	2758693	2939154	2681976	2213727	878373	1978229	2709513	2911659	1780128	1548415	479195	272872	2428418	1920280	1316425	771633	1686237	2915362	476879	2248717	3084732	603969	692134	2690835	1026606	1422764	2651105	497602	216244	1723702	2991669	2491484	2357622	3139275	2271981	235052	3064639	2901966	671011	2824427	1815233	2140660	2255055	938753	1106387	2490983
mrr: 1.0 qid: 2008 3128656	2253749	347706	1885857	1057755	673179	1435656	141319	514199	2590324	238401	2144482	1935608	2323812	2212118	2464135	364575	34164	2193315	3120715	2821224	2450745	2807944	1952814	287128	2501322	2865621	1834915	2984711	1568821	1515525	622739	1497819	326197	99997	2406866	1783612	913968	2599245	2531980	2066554	1284254	2875359	390455	2184333	1964877	2090955	337755	412983	2693969	3030549	2769347	1031577	670952	1210212	3148498	952295	2802476	594393	2623868	1183004	490294	466676	900912	1296782	1339127	265362	2794825	621665	1264151	2024490	2508970	761506	1744389	3108928	2812442	2336978	305783	2245485	2588382	97454	1198023	1899990	640633	1448884	2816719	1748623	1705559	233303	1038992	1809370	1073671	90795	289585	1182476	1455203	1023409	113332	1499067	1347722
mrr: 1.0 qid: 2016 2566603	3106309	1136296	985345	88467	2233117	83126	1160410	588281	3173409	1477804	1056667	1267224	1769109	1191182	299745	2718062	1231707	1293969	162629	2907576	569001	2494836	2222634	3068005	1461019	115222	632486	2342259	2597837	2122999	297106	3088684	2291394	2503358	1829969	161332	2813573	2976851	1568815	138946	317319	2395324	1441375	3080243	3049082	396754	275600	2110130	1488100	2739714	2012522	28847	2859968	1682811	312323	89914	840285	2409392	888976	2285574	1489369	1951332	1751747	808853	855459	1114346	113730	1371584	2235351	417858	1588078	928000	190849	569937	1270174	2872575	2705636	905503	2815504	3190644	632504	2326577	3138379	655670	3002995	1140325	318373	331066	1724932	2599532	553964	929897	1560299	1026867	997141	269417	512726	408966	1126781
mrr: 0.5 qid: 2024 2511855	2127837	2361087	1114756	2183066	148168	2868638	1904960	1390301	1508151	3150421	2127764	952005	2640795	45087	1270619	1062217	371009	2831954	2965698	1470215	3169512	1718540	2369284	582409	2387291	360423	2939045	200044	1998826	2544590	338348	2494192	1385942	1952812	674139	1882076	1689564	1551001	1050842	1144240	2286576	820313	1526729	2477945	1873463	1578458	2847582	627258	901854	1575447	17910	2902217	2722742	2954874	2927501	1080533	1203507	625958	1670315	2490745	1871842	1087009	2597695	938427	2211563	1902378	2842054	900727	2479578	1159442	2707694	296992	1635867	295416	3093659	1074939	2018338	1046737	781460	2128397	1214201	1600153	1299698	952459	2876191	1962136	1172985	190226	2035842	1056145	1362848	3037000	3037137	1404173	2384113	231501	895756	2429935	1334981
mrr: 0.5 qid: 2032 3010605	3146907	2025406	3153495	1665875	812668	2261049	2843780	2546365	2077638	1935477	104156	2289098	2649277	1578153	2045353	1950064	1137347	1808795	1366296	2879148	888503	2041544	2611333	535103	1718200	257554	2047813	1933389	1701163	2147842	1969715	2868956	1894325	2094810	1408141	992029	296926	2619507	253666	1396505	2572783	1699536	2242945	1606561	773738	2016299	2201467	2539764	1634831	2415601	3132708	1450936	251359	516828	1960244	1535311	2743478	2238267	2457419	2644119	1121545	2873500	475601	2083545	40240	470349	320366	2271755	2348720	549434	1139078	2129717	2798103	1403866	2479817	2662327	2408484	1335826	48622	2901011	3065528	2673723	362586	875870	1530180	496190	1027606	247547	997322	339013	230125	194565	78241	2951134	1254006	1726362	1490605	2570864	1437145
mrr: 1.0 qid: 2040 800693	552233	204097	1936719	386204	977381	1204622	3023059	2173814	3183848	2028253	1378567	677044	2270510	585533	2627004	501784	2217555	1840333	1030457	2873397	1799639	802643	248031	322786	1723127	259184	2643208	1064520	1289082	619235	1188394	3119215	1173524	2152393	2452585	1824310	699293	2329025	1868880	1798630	2013020	1843729	1006620	1428979	1008790	2622214	2813035	1620112	1652714	91898	2926198	417187	255129	2244666	770997	3059356	574555	20651	323435	1548373	1388964	1411853	2282594	2734028	2313475	261201	2070965	1084231	3127558	2515071	291858	2896167	2304780	1155887	2551494	1451662	1046749	1168142	120767	1764140	3202320	2078114	74951	412697	2625533	1619983	2728201	733524	2492497	2495895	3012423	3086694	401202	2517162	1918773	1228899	2523601	967972	2090257
mrr: 0.5 qid: 2048 1986874	1355415	2044037	610015	2449290	3119274	565442	1940332	364662	3084332	978239	2369302	8925	329590	638729	2342379	1939199	267233	438369	2767811	997437	1801251	108302	1131954	190014	2906754	3082726	2844289	944223	411413	2341527	2272096	859811	539593	252732	2102813	1764969	2265329	592103	1148418	2426475	1102387	2155939	2927271	3177641	1376625	535168	306005	1037161	2595206	335055	1999267	2159474	2509890	3041701	1263926	323781	1144276	705324	2588354	2365546	2537515	2785218	1764550	1650851	1337564	390636	2055941	3088060	2432039	2636503	2150689	1157710	1151333	2411187	3054638	1155821	2131942	1877741	684757	1795643	1017755	1079743	890091	927197	2570746	1739890	1364080	1903137	2906525	3129153	406724	1525092	250017	734216	1111131	67091	1956539	474033	1506965
mrr: 0 qid: 2056 471776	1058273	1602825	1913364	1471784	2674345	1371420	1127172	118838	1736130	1096883	2338562	2359399	166714	2843742	2874682	336965	2823622	880113	620350	3108654	2349046	658106	3024163	3007118	231426	1830579	2734332	971782	3043846	800266	161834	1360694	2514987	911458	646695	377625	1020999	1343381	2920892	187068	3044731	2329759	1792456	2890855	1834049	2108513	2455803	1837749	3080049	681478	1463292	692980	287116	1207782	1029113	75134	2863802	1404123	574717	1182413	725189	2909213	1728025	726059	783966	1613002	2506184	99083	1678260	801120	3033607	1424083	3189978	1590820	2212710	807356	2947334	1894319	1528314	306716	2542052	2072508	1522251	637286	3106874	1862195	3025217	469575	706986	2780628	836769	278186	2722014	2088556	2709165	1569025	914761	573306	59198
mrr: 0.25 qid: 2064 402683	828993	1410274	1662795	1565615	1076351	686151	2156103	1927772	2464188	255168	1685895	1044419	2444707	2446737	221826	280292	2949073	2205393	2158000	1252582	884160	48575	3094838	2415817	2468307	105786	1361891	73143	234361	3024101	229414	2212501	3169669	403983	1042898	831506	2579256	2114247	1955291	1551167	2730376	466411	2484251	2633890	2022524	2548471	2865770	135175	593185	2322698	2270904	2981974	1837455	2983955	2039949	890608	1933823	289432	343672	2981316	1346762	3049930	226340	703895	2756409	3203899	1994571	1006357	1610050	2978963	234871	2986030	1568091	89238	2470343	2538162	1791566	369224	2405604	299811	2318518	339084	1859834	312741	1369945	247634	2817112	1093369	632291	2672653	2784024	506904	1453326	1771708	927685	1306735	2102985	41334	1008254
mrr: 0.3333333333333333 qid: 2072 637537	1068505	1357015	228471	1011502	2775817	884693	1576844	212285	905041	3069469	1433417	1625759	1370520	780800	1048281	474228	765732	2616674	1859977	2751882	1969312	2338388	1983044	3173331	1313749	2114123	359785	2448258	910693	65621	1695721	659774	2294064	2057116	2580182	2010581	903888	3065371	2308834	757687	1904324	1017033	2626167	2097176	2226946	2980033	2783262	1892442	1113906	279057	1223602	1937976	2702489	2416795	3067876	935228	594509	1370339	3071599	2783787	1999361	575403	1476443	2930547	1592441	3179585	378356	1281987	3115934	1532228	3003260	2968409	2495635	324400	75395	1848037	580992	3173531	2655275	1338757	2594420	2098443	1926203	1901599	19267	1331271	1383292	2268888	578574	2329930	2447378	15477	1287859	2266042	590380	2383167	1165104	2547467	1174910
mrr: 0.14285714285714285 qid: 2080 334603	2868594	1323387	1774727	1779039	2686642	1605395	3090832	1942793	2179345	2847584	1635262	1866169	531656	827769	2250017	2413516	1368857	336547	1062278	1845645	2749550	2476024	936623	1345727	2531773	890814	723298	122351	2562873	178526	674771	70454	597384	682973	192826	1734679	485143	1517324	1043722	2518478	1849406	2943706	1918482	305978	1677171	2926993	2403092	2461224	2286140	3194732	530913	1291884	1586061	944490	1636771	2063564	1924208	122919	821049	1443212	3078519	1862814	3143560	877977	1960698	93038	2019362	131224	89035	327148	3210151	457175	1731884	1484435	2312503	1297289	1450046	3200394	568818	2586722	1041770	969484	2245262	7080	1356445	14580	425219	575552	1230125	1699519	1204754	1468807	950393	501363	3023534	1488192	211684	1077703	2809606
mrr: 0.14285714285714285 qid: 2088 3135701	1247441	2299110	2806129	879160	2168011	919949	870996	2219593	1239101	1971144	92222	1266426	1932029	1646520	2491239	1466152	1291137	2308673	3096626	1433012	2674707	136733	1822772	1645568	2412609	1236237	2887035	3187829	3206204	1291280	1910854	2852176	694430	2384969	959835	1950193	1729541	1441203	253863	1647995	115231	2533164	220976	2777191	105776	202979	2976018	494001	963783	1458232	792776	1297126	2211255	2883400	133918	1087988	1254264	2058364	1289471	1458172	1151955	1265597	689651	989658	2948280	900934	2119040	1763058	2951515	1566345	428223	2658220	2512544	1202604	1325311	2010395	1584497	99512	480876	1862086	3134882	656367	2084322	2979845	2159462	1553244	2201084	2910567	1825865	2976094	1045473	1732536	1508446	3196051	423468	2906413	1192128	2738282	3073521
mrr: 1.0 qid: 2096 2998507	2212046	469717	1936567	1944998	1119732	1778382	1456607	1868054	2736133	675471	2359131	249485	1737176	2453167	30431	1233245	46808	1341455	942856	331475	2206523	2122092	1246498	3063502	3193231	2299728	2291367	2694875	2790298	1184059	2354456	983371	325532	1095834	2118137	2440256	1017698	216432	1511702	337110	287716	1268662	367676	468363	2556439	2135930	2330490	1904242	2545869	2960870	972612	838662	1764081	1525420	1100224	3022761	2362231	2186876	2028711	2577402	996512	1634867	1625822	2430916	2037248	2102316	417801	1252109	1006955	2876733	238008	1533933	239964	3124487	657639	2544278	1759436	545642	2035817	1723479	1495142	3087848	2912024	1544801	3170847	2999191	1165199	268129	646677	2281874	1076849	373219	2501881	1048321	2412419	2081036	2870920	221562	2541946
mrr: 1.0 qid: 2104 2215972	2468953	20276	3139442	876673	1623622	20305	1429993	1296784	1846826	1818453	471794	185209	583086	204812	2905515	790560	2551853	641605	783602	2539284	314687	1457242	1034723	2892635	427458	2312031	1781425	330227	1002402	2789069	1838491	2706330	1968075	1529741	1314363	49768	845614	2384208	2268078	2288795	974673	2932952	2510332	466998	2197954	611335	565586	78811	2972298	883398	2732031	2405869	73185	2015699	1344508	2098294	2973663	1992706	2752411	831355	1722214	2959914	2673141	504764	1616129	2718010	277464	350981	2021703	678745	1726248	467190	197686	763481	912708	370209	2461219	1672579	1010616	235191	2479287	44581	1101360	1355301	1940541	3076225	119896	2601933	369013	1645111	47501	3052637	1536786	2449487	2707861	1346227	942753	643857	1991225
mrr: 0.2 qid: 2112 2139764	426179	2733276	2583499	1764666	734587	1714156	2093787	2312308	444340	2646725	1153350	1494135	1758454	485224	3054943	565107	1379715	34527	2136411	688102	683012	673361	1353288	2271751	1976980	2357877	2334115	1566252	1598010	675776	1626700	2129642	475482	2965662	2522687	3195855	2422638	2476535	2688228	2174962	149534	2803354	1257869	458050	2838196	1839743	54646	116213	1411506	1088109	2343150	1835322	2053020	2222426	357088	596439	1071535	457953	24608	873060	687317	2747330	2728361	614281	2314549	3157925	2080211	582178	1456468	652718	373688	2202132	2520854	95889	1366158	2040591	1943224	1448834	2265389	2965790	466388	1641071	815400	1996048	1085445	2812491	564850	2793745	2493904	2861536	756852	1212371	844357	2611240	310378	25994	1978092	269804	2149432
mrr: 0.3333333333333333 qid: 2120 34483	754947	2320777	1923	1331779	1786201	1769547	547048	876290	2961930	2299193	958989	389906	601219	1985300	1755915	2059055	1022857	2708822	2344905	2787710	469693	2952302	2373900	1186628	57129	3083414	1705306	2158179	221828	96487	1625689	2648769	2230534	2997461	1109292	747268	674640	2602702	2699497	784808	523464	934450	1343896	1133222	2491523	2881512	697462	78976	897472	2703681	1017726	1864140	320650	59323	1783815	756495	604878	211701	1360273	772348	2122980	971078	915458	758599	2568846	1116490	329123	1379297	1916565	1594980	1079007	553453	2500377	3185480	2190	1914474	457603	2132298	758311	2749916	513510	1051459	2423495	252559	2450051	466598	1440642	2537262	865454	987767	1607047	2372891	75506	3148346	1765708	2904035	10687	1837613	963400
mrr: 0 qid: 2128 1081623	978570	1576109	639049	992052	2202024	1847774	800425	452783	1249854	1756744	1376282	1663464	2951642	2504973	2368153	331922	3052235	1344767	1700953	1692975	2164016	2377377	429657	1660097	193462	107663	803303	2638304	1457777	1588894	1394198	2393483	1064278	1366400	1418532	3112428	767874	1529538	735424	3078599	1370238	569662	563961	2652532	2637037	1076475	1850646	1501176	3049831	1755391	287110	387714	1403397	2970396	2567481	1515639	2427959	758796	994105	725493	584213	71848	2401103	103684	2388402	956059	2312510	1933617	502073	493328	3171037	757245	1207776	3155787	330738	151546	95616	467318	2573582	3088989	1566749	693602	1352380	1425181	2148034	1979688	207656	3213399	2838872	1674696	2652526	1791732	2586641	1287197	2924407	1017276	1264806	570632	1464485
